Jahr	Altersquote	20-64 Jährige	0 -19 jährige
2007	81.282198053806	3494	2840
2007	406.294706723891	699	2840
2007	84.826762246117	3348	2840
2007	61.299374055687	4633	2840
2007	28.351801936707	10017	2840
2007	94.070884398807	3019	2840
2007	59.751735745844	4753	2840
2007	67.699642431466	4195	2840
2007	25.318712668271	11217	2840
2007	24.304664099272	11685	2840
2007	464.078987036478	6634	30787
2007	588.77414419583	5229	30787
2007	544.324611032531	5656	30787
2007	238.529480127062	12907	30787
2007	2028.129117259552	1518	30787
2007	394.806360605283	7798	30787
2007	674.118677468797	4567	30787
2007	274.467326379602	11217	30787
2007	1914.614427860696	1608	30787
2007	2041.57824933687	1508	30787
2007	1203.087143415396	2559	30787
2007	881.139095592444	3494	30787
2007	4404.434907010014	699	30787
2007	919.563918757467	3348	30787
2007	664.515432764947	4633	30787
2007	307.347509234301	10017	30787
2007	1019.774759854256	3019	30787
2007	647.738270565958	4753	30787
2007	733.897497020262	4195	30787
2007	274.467326379602	11217	30787
2007	263.474540008557	11685	30787
2008	2077.39771965124	1491	30974
2008	1001.746442432082	3092	30974
2008	591.106870229007	5240	30974
2008	236.478851733089	13098	30974
2008	648.941965221034	4773	30974
2008	395.935063274958	7823	30974
2008	1187.198160214641	2609	30974
2008	658.041215211387	4707	30974
2008	276.602964815145	11198	30974
2008	895.979172693086	3457	30974
2008	267.987541097075	11558	30974
2008	2052.617627567925	1509	30974
2008	1917.894736842105	1615	30974
2008	4463.112391930835	694	30974
2008	262.335902430761	11807	30974
2008	738.179218303145	4196	30974
2008	464.795918367346	6664	30974
2008	531.468771448181	5828	30974
2008	306.369930761622	10110	30974
2008	883.45693097547	3506	30974
2008	670.868529348061	4617	30974
2008	189.470154258886	1491	2825
2008	91.364812419146	3092	2825
2008	53.912213740458	5240	2825
2008	21.568178347839	13098	2825
2008	59.187094070815	4773	2825
2008	36.111466189441	7823	2825
2008	108.279034112686	2609	2825
2008	60.016995963458	4707	2825
2008	25.227719235577	11198	2825
2008	81.718252820364	3457	2825
2008	24.441944973178	11558	2825
2008	187.210072895957	1509	2825
2008	174.922600619195	1615	2825
2008	407.060518731988	694	2825
2008	23.926484288981	11807	2825
2008	67.32602478551	4196	2825
2008	42.391956782713	6664	2825
2008	48.47288949897	5828	2825
2008	27.942631058358	10110	2825
2008	80.576155162578	3506	2825
2008	61.186917912064	4617	2825
2008	115.828303152246	1491	1727
2008	55.853816300129	3092	1727
2008	32.958015267175	5240	1727
2008	13.185219117422	13098	1727
2008	36.182694322229	4773	1727
2008	22.075929950147	7823	1727
2008	66.193944039862	2609	1727
2008	36.690036116422	4707	1727
2008	15.422396856581	11198	1727
2008	49.956609777263	3457	1727
2008	14.942031493337	11558	1727
2008	114.446653412856	1509	1727
2008	106.934984520123	1615	1727
2008	248.847262247838	694	1727
2008	14.626916236131	11807	1727
2008	41.158245948522	4196	1727
2008	25.915366146458	6664	1727
2008	29.632807137954	5828	1727
2008	17.082096933728	10110	1727
2008	49.258414147176	3506	1727
2008	37.405241498808	4617	1727
2008	153.185781354795	1491	2284
2008	73.868046571798	3092	2284
2008	43.587786259541	5240	2284
2008	17.43777675981	13098	2284
2008	47.852503666457	4773	2284
2008	29.195960628914	7823	2284
2008	87.543119969336	2609	2284
2008	48.523475674527	4707	2284
2008	20.396499374888	11198	2284
2008	66.068845820075	3457	2284
2008	19.761204360616	11558	2284
2008	151.358515573227	1509	2284
2008	141.424148606811	1615	2284
2008	329.106628242074	694	2284
2008	19.344456678241	11807	2284
2008	54.43279313632	4196	2284
2008	34.273709483793	6664	2284
2008	39.190116678105	5828	2284
2008	22.591493570722	10110	2284
2008	65.145464917284	3506	2284
2008	49.469352393329	4617	2284
2008	68.812877263581	1491	1026
2008	33.182406209573	3092	1026
2008	19.580152671755	5240	1026
2008	7.833256985799	13098	1026
2008	21.49591451917	4773	1026
2008	13.115173207209	7823	1026
2008	39.325412035262	2609	1026
2008	21.797323135755	4707	1026
2008	9.162350419717	11198	1026
2008	29.67891235175	3457	1026
2008	8.876968333621	11558	1026
2008	67.992047713717	1509	1026
2008	63.529411764705	1615	1026
2008	147.838616714697	694	1026
2008	8.689760311679	11807	1026
2008	24.45185891325	4196	1026
2008	15.396158463385	6664	1026
2008	17.604667124227	5828	1026
2008	10.148367952522	10110	1026
2008	29.264118653736	3506	1026
2008	22.222222222222	4617	1026
2008	11.804158283031	1491	176
2008	5.692108667529	3092	176
2008	3.358778625954	5240	176
2008	1.343716597953	13098	176
2008	3.687408338571	4773	176
2008	2.249776300651	7823	176
2008	6.745879647374	2609	176
2008	3.739111960909	4707	176
2008	1.571709233791	11198	176
2008	5.091119467746	3457	176
2008	1.522754801868	11558	176
2008	11.663353214049	1509	176
2008	10.897832817337	1615	176
2008	25.36023054755	694	176
2008	1.490641145083	11807	176
2008	4.19447092469	4196	176
2008	2.641056422569	6664	176
2008	3.019903912148	5828	176
2008	1.740850642927	10110	176
2008	5.01996577296	3506	176
2008	3.811999133636	4617	176
2008	89.067739771965	1491	1328
2008	42.949547218628	3092	1328
2008	25.343511450381	5240	1328
2008	10.138952511833	13098	1328
2008	27.823172009218	4773	1328
2008	16.975584814009	7823	1328
2008	50.900728248371	2609	1328
2008	28.213299341406	4707	1328
2008	11.859260582246	11198	1328
2008	38.41481052936	3457	1328
2008	11.489877141373	11558	1328
2008	88.005301524188	1509	1328
2008	82.229102167182	1615	1328
2008	191.354466858789	694	1328
2008	11.247565003811	11807	1328
2008	31.64918970448	4196	1328
2008	19.927971188475	6664	1328
2008	22.786547700754	5828	1328
2008	13.135509396636	10110	1328
2008	37.877923559612	3506	1328
2008	28.763266190166	4617	1328
2008	100.737759892689	1491	1502
2008	48.576972833117	3092	1502
2008	28.664122137404	5240	1502
2008	11.467399602992	13098	1502
2008	31.468677980305	4773	1502
2008	19.199795474881	7823	1502
2008	57.569950172479	2609	1502
2008	31.909921393669	4707	1502
2008	13.413109483836	11198	1502
2008	43.448076366792	3457	1502
2008	12.995327911403	11558	1502
2008	99.536116633532	1509	1502
2008	93.003095975232	1615	1502
2008	216.426512968299	694	1502
2008	12.721267044973	11807	1502
2008	35.795996186844	4196	1502
2008	22.539015606242	6664	1502
2008	25.772134522992	5828	1502
2008	14.856577645895	10110	1502
2008	42.84084426697	3506	1502
2008	32.53194715183	4617	1502
2008	80.885311871227	1491	1206
2008	39.003880983182	3092	1206
2008	23.015267175572	5240	1206
2008	9.207512597343	13098	1206
2008	25.267127592708	4773	1206
2008	15.416080787421	7823	1206
2008	46.224607129168	2609	1206
2008	25.621414913957	4707	1206
2008	10.769780317913	11198	1206
2008	34.885739080127	3457	1206
2008	10.434331199169	11558	1206
2008	79.920477137176	1509	1206
2008	74.674922600619	1615	1206
2008	173.775216138328	694	1206
2008	10.214279664605	11807	1206
2008	28.741658722592	4196	1206
2008	18.097238895558	6664	1206
2008	20.693205216197	5828	1206
2008	11.928783382789	10110	1206
2008	34.3981745579	3506	1206
2008	26.120857699805	4617	1206
2008	24.748490945674	1491	369
2008	11.934023285899	3092	369
2008	7.041984732824	5240	369
2008	2.817224003664	13098	369
2008	7.730986800754	4773	369
2008	4.716860539434	7823	369
2008	14.143349942506	2609	369
2008	7.839388145315	4707	369
2008	3.295231291302	11198	369
2008	10.673994793173	3457	369
2008	3.192593874372	11558	369
2008	24.453280318091	1509	369
2008	22.848297213622	1615	369
2008	53.170028818443	694	369
2008	3.125264673498	11807	369
2008	8.794089609151	4196	369
2008	5.537214885954	6664	369
2008	6.331503088538	5828	369
2008	3.649851632047	10110	369
2008	10.524814603536	3506	369
2008	7.992202729044	4617	369
2008	54.258886653252	1491	809
2008	26.164294954721	3092	809
2008	15.438931297709	5240	809
2008	6.176515498549	13098	809
2008	16.949507647182	4773	809
2008	10.341301291064	7823	809
2008	31.008049060942	2609	809
2008	17.187168047588	4707	809
2008	7.224504375781	11198	809
2008	23.401793462539	3457	809
2008	6.999480879044	11558	809
2008	53.611663353214	1509	809
2008	50.092879256965	1615	809
2008	116.570605187319	694	809
2008	6.851867536207	11807	809
2008	19.280266920877	4196	809
2008	12.139855942376	6664	809
2008	13.881262868908	5828	809
2008	8.001978239366	10110	809
2008	23.074729035938	3506	809
2008	17.522200563136	4617	809
2008	101.542588866532	1491	1514
2008	48.965071151358	3092	1514
2008	28.893129770992	5240	1514
2008	11.559016643762	13098	1514
2008	31.720092185208	4773	1514
2008	19.353189313562	7823	1514
2008	58.029896512073	2609	1514
2008	32.164860845549	4707	1514
2008	13.520271477049	11198	1514
2008	43.795198148683	3457	1514
2008	13.099152102439	11558	1514
2008	100.331345261762	1509	1514
2008	93.746130030959	1615	1514
2008	218.155619596541	694	1514
2008	12.822901668501	11807	1514
2008	36.0819828408	4196	1514
2008	22.719087635054	6664	1514
2008	25.978037062457	5828	1514
2008	14.975272007912	10110	1514
2008	43.183114660581	3506	1514
2008	32.791856183669	4617	1514
2008	60.228034875922	1491	898
2008	29.042690815006	3092	898
2008	17.137404580152	5240	898
2008	6.856008550923	13098	898
2008	18.814163000209	4773	898
2008	11.47897226128	7823	898
2008	34.419317746262	2609	898
2008	19.077968982366	4707	898
2008	8.019289158778	11198	898
2008	25.97628001157	3457	898
2008	7.769510295898	11558	898
2008	59.509609012591	1509	898
2008	55.603715170278	1615	898
2008	129.394812680115	694	898
2008	7.605657660709	11807	898
2008	21.401334604385	4196	898
2008	13.475390156062	6664	898
2008	15.408373369938	5828	898
2008	8.882294757665	10110	898
2008	25.613234455219	3506	898
2008	19.449859215941	4617	898
2008	179.007377598926	1491	2669
2008	86.319534282018	3092	2669
2008	50.935114503816	5240	2669
2008	20.377156817834	13098	2669
2008	55.918709407081	4773	2669
2008	34.11734628659	7823	2669
2008	102.299731697968	2609	2669
2008	56.702783089016	4707	2669
2008	23.834613323807	11198	2669
2008	77.20566965577	3457	2669
2008	23.092230489704	11558	2669
2008	176.872100728959	1509	2669
2008	165.263157894736	1615	2669
2008	384.582132564841	694	2669
2008	22.605234183111	11807	2669
2008	63.60819828408	4196	2669
2008	40.051020408163	6664	2669
2008	45.796156485929	5828	2669
2008	26.399604352126	10110	2669
2008	76.126640045636	3506	2669
2008	57.808100498158	4617	2669
2008	14.755197853789	1491	220
2008	7.115135834411	3092	220
2008	4.198473282442	5240	220
2008	1.679645747442	13098	220
2008	4.609260423213	4773	220
2008	2.812220375814	7823	220
2008	8.432349559218	2609	220
2008	4.673889951136	4707	220
2008	1.964636542239	11198	220
2008	6.363899334683	3457	220
2008	1.903443502336	11558	220
2008	14.579191517561	1509	220
2008	13.622291021671	1615	220
2008	31.700288184438	694	220
2008	1.863301431354	11807	220
2008	5.243088655862	4196	220
2008	3.301320528211	6664	220
2008	3.774879890185	5828	220
2008	2.176063303659	10110	220
2008	6.2749572162	3506	220
2008	4.764998917045	4617	220
2008	170.623742454728	1491	2544
2008	82.276843467011	3092	2544
2008	48.54961832061	5240	2544
2008	19.422812643151	13098	2544
2008	53.299811439346	4773	2544
2008	32.519493800332	7823	2544
2008	97.508623993867	2609	2544
2008	54.047163798597	4707	2544
2008	22.718342561171	11198	2544
2008	73.589817761064	3457	2544
2008	22.01072849974	11558	2544
2008	168.58846918489	1509	2544
2008	157.523219814241	1615	2544
2008	366.570605187319	694	2544
2008	21.546540188024	11807	2544
2008	60.629170638703	4196	2544
2008	38.175270108043	6664	2544
2008	43.651338366506	5828	2544
2008	25.163204747774	10110	2544
2008	72.561323445521	3506	2544
2008	55.100714749837	4617	2544
2008	216.163648558014	1491	3223
2008	104.236739974126	3092	3223
2008	61.507633587786	5240	3223
2008	24.60681020003	13098	3223
2008	67.525665200083	4773	3223
2008	41.199028505688	7823	3223
2008	123.533921042545	2609	3223
2008	68.472487784151	4707	3223
2008	28.781925343811	11198	3223
2008	93.231125253109	3457	3223
2008	27.885447309223	11558	3223
2008	213.585155732273	1509	3223
2008	199.566563467492	1615	3223
2008	464.409221902017	694	3223
2008	27.29736596934	11807	3223
2008	76.811248808388	4196	3223
2008	48.364345738295	6664	3223
2008	55.301990391214	5828	3223
2008	31.879327398615	10110	3223
2008	91.928123217341	3506	3223
2008	69.807234134719	4617	3223
2008	31.455399061032	1491	469
2008	15.168175937904	3092	469
2008	8.950381679389	5240	469
2008	3.580699343411	13098	469
2008	9.826105174942	4773	469
2008	5.995142528441	7823	469
2008	17.976236105787	2609	469
2008	9.96388357765	4707	469
2008	4.18824790141	11198	469
2008	13.566676308938	3457	469
2008	4.057795466343	11558	469
2008	31.080185553346	1509	469
2008	29.040247678018	1615	469
2008	67.579250720461	694	469
2008	3.972219869568	11807	469
2008	11.177311725452	4196	469
2008	7.03781512605	6664	469
2008	8.047357584076	5828	469
2008	4.638971315529	10110	469
2008	13.377067883628	3506	469
2008	10.158111327701	4617	469
2008	35.613682092555	1491	531
2008	17.173350582147	3092	531
2008	10.133587786259	5240	531
2008	4.054054054054	13098	531
2008	11.125078566939	4773	531
2008	6.787677361625	7823	531
2008	20.352625527021	2609	531
2008	11.281070745697	4707	531
2008	4.741918199678	11198	531
2008	15.360138848712	3457	531
2008	4.594220453365	11558	531
2008	35.188866799204	1509	531
2008	32.879256965944	1615	531
2008	76.512968299711	694	531
2008	4.497332091132	11807	531
2008	12.654909437559	4196	531
2008	7.968187274909	6664	531
2008	9.11118737131	5828	531
2008	5.252225519287	10110	531
2008	15.145464917284	3506	531
2008	11.500974658869	4617	531
2008	96.914822266934	1491	1445
2008	46.733505821474	3092	1445
2008	27.576335877862	5240	1445
2008	11.032218659337	13098	1445
2008	30.274460507018	4773	1445
2008	18.471174741147	7823	1445
2008	55.385205059409	2609	1445
2008	30.698958997238	4707	1445
2008	12.904090016074	11198	1445
2008	41.799247902805	3457	1445
2008	12.502163003979	11558	1445
2008	95.758780649436	1509	1445
2008	89.473684210526	1615	1445
2008	208.213256484149	694	1445
2008	12.238502583213	11807	1445
2008	34.437559580552	4196	1445
2008	21.683673469387	6664	1445
2008	24.794097460535	5828	1445
2008	14.29277942631	10110	1445
2008	41.215059897318	3506	1445
2008	31.297379250595	4617	1445
2008	15.15761234071	1491	226
2008	7.309184993531	3092	226
2008	4.312977099236	5240	226
2008	1.725454267827	13098	226
2008	4.734967525665	4773	226
2008	2.888917295155	7823	226
2008	8.662322729014	2609	226
2008	4.801359677076	4707	226
2008	2.018217538846	11198	226
2008	6.537460225629	3457	226
2008	1.955355597854	11558	226
2008	14.976805831676	1509	226
2008	13.993808049535	1615	226
2008	32.564841498559	694	226
2008	1.914118743118	11807	226
2008	5.38608198284	4196	226
2008	3.391356542617	6664	226
2008	3.877831159917	5828	226
2008	2.235410484668	10110	226
2008	6.446092413006	3506	226
2008	4.894953432965	4617	226
2008	267.136150234741	1491	3983
2008	128.816300129366	3092	3983
2008	76.011450381679	5240	3983
2008	30.409222782104	13098	3983
2008	83.448564843913	4773	3983
2008	50.913971622139	7823	3983
2008	152.66385588348	2609	3983
2008	84.618653069895	4707	3983
2008	35.568851580639	11198	3983
2008	115.215504772924	3457	3983
2008	34.460979408202	11558	3983
2008	263.949635520212	1509	3983
2008	246.625386996904	1615	3983
2008	573.919308357348	694	3983
2008	33.734225459473	11807	3983
2008	94.923736892278	4196	3983
2008	59.768907563025	6664	3983
2008	68.342484557309	5828	3983
2008	39.396636993076	10110	3983
2008	113.605248146035	3506	3983
2008	86.268139484513	4617	3983
2009	5.414991723811	4229	229
2009	2.249950874435	10178	229
2009	1.90104599037	12046	229
2009	3.889926957703	5887	229
2009	4.700328407224	4872	229
2009	16.070175438596	1425	229
2009	6.398435317127	3579	229
2009	6.384165040423	3587	229
2009	32.299012693935	709	229
2009	2.011241875988	11386	229
2009	4.762895174708	4808	229
2009	13.647199046483	1678	229
2009	2.061020610206	11111	229
2009	8.522515816896	2687	229
2009	4.849639983058	4722	229
2009	7.309288222151	3133	229
2009	3.435858964741	6665	229
2009	4.396237281627	5209	229
2009	1.74303546963	13138	229
2009	2.901304953756	7893	229
2009	14.438839848675	1586	229
2009	22.676755734216	4229	959
2009	9.422283356258	10178	959
2009	7.961148929105	12046	959
2009	16.29013079667	5887	959
2009	19.683908045977	4872	959
2009	67.298245614035	1425	959
2009	26.79519418832	3579	959
2009	26.735433509896	3587	959
2009	135.260930888575	709	959
2009	8.422624275425	11386	959
2009	19.945923460898	4808	959
2009	57.15137067938	1678	959
2009	8.631086310863	11111	959
2009	35.690360997394	2687	959
2009	20.309191020753	4722	959
2009	30.609639323332	3133	959
2009	14.388597149287	6665	959
2009	18.410443463236	5209	959
2009	7.299436748363	13138	959
2009	12.150006334726	7893	959
2009	60.46658259773	1586	959
2009	93.615511941357	4229	3959
2009	38.897622322656	10178	3959
2009	32.865681554042	12046	3959
2009	67.249872600645	5887	3959
2009	81.260262725779	4872	3959
2009	277.824561403508	1425	3959
2009	110.617490919251	3579	3959
2009	110.370783384443	3587	3959
2009	558.39210155148	709	3959
2009	34.770771122431	11386	3959
2009	82.341930116472	4808	3959
2009	235.935637663885	1678	3959
2009	35.631356313563	11111	3959
2009	147.339039821362	2687	3959
2009	83.841592545531	4722	3959
2009	126.364506862432	3133	3959
2009	59.39984996249	6665	3959
2009	76.003071606834	5209	3959
2009	30.133962551377	13138	3959
2009	50.158368174331	7893	3959
2009	249.621689785624	1586	3959
2009	19.318987940411	4229	817
2009	8.027117311849	10178	817
2009	6.782334384858	12046	817
2009	13.878036351282	5887	817
2009	16.769293924466	4872	817
2009	57.333333333333	1425	817
2009	22.82760547639	3579	817
2009	22.776693615834	3587	817
2009	115.232722143864	709	817
2009	7.175478658001	11386	817
2009	16.992512479201	4808	817
2009	48.688915375446	1678	817
2009	7.353073530735	11111	817
2009	30.405656866393	2687	817
2009	17.301990681914	4722	817
2009	26.077242259814	3133	817
2009	12.258064516129	6665	817
2009	15.684392397773	5209	817
2009	6.21860252702	13138	817
2009	10.350943874319	7893	817
2009	51.513240857503	1586	817
2009	11.846772286592	4229	501
2009	4.922381607388	10178	501
2009	4.159056948364	12046	501
2009	8.510276881263	5887	501
2009	10.283251231527	4872	501
2009	35.157894736842	1425	501
2009	13.998323554065	3579	501
2009	13.967103429049	3587	501
2009	70.662905500705	709	501
2009	4.400140523449	11386	501
2009	10.42013311148	4808	501
2009	29.856972586412	1678	501
2009	4.50904509045	11111	501
2009	18.645329363602	2687	501
2009	10.609911054637	4722	501
2009	15.991062879029	3133	501
2009	7.516879219804	6665	501
2009	9.61796889998	5209	501
2009	3.813365809103	13138	501
2009	6.347396427213	7893	501
2009	31.588902900378	1586	501
2009	35.540316859777	4229	1503
2009	14.767144822165	10178	1503
2009	12.477170845093	12046	1503
2009	25.530830643791	5887	1503
2009	30.849753694581	4872	1503
2009	105.473684210526	1425	1503
2009	41.994970662196	3579	1503
2009	41.901310287148	3587	1503
2009	211.988716502115	709	1503
2009	13.200421570349	11386	1503
2009	31.260399334442	4808	1503
2009	89.570917759237	1678	1503
2009	13.527135271352	11111	1503
2009	55.935988090807	2687	1503
2009	31.829733163913	4722	1503
2009	47.973188637089	3133	1503
2009	22.550637659414	6665	1503
2009	28.853906699942	5209	1503
2009	11.44009742731	13138	1503
2009	19.042189281641	7893	1503
2009	94.766708701134	1586	1503
2009	4.965712934499	4229	210
2009	2.063273727647	10178	210
2009	1.743317283745	12046	210
2009	3.567181926278	5887	210
2009	4.310344827586	4872	210
2009	14.736842105263	1425	210
2009	5.867560771165	3579	210
2009	5.854474491218	3587	210
2009	29.619181946403	709	210
2009	1.84437027929	11386	210
2009	4.36772046589	4808	210
2009	12.514898688915	1678	210
2009	1.890018900189	11111	210
2009	7.815407517677	2687	210
2009	4.447268106734	4722	210
2009	6.702840727736	3133	210
2009	3.150787696924	6665	210
2009	4.031483970051	5209	210
2009	1.59841680621	13138	210
2009	2.660585328772	7893	210
2009	13.240857503152	1586	210
2009	75.502482856467	4229	3193
2009	31.371585773236	10178	3193
2009	26.506724223808	12046	3193
2009	54.23815186003	5887	3193
2009	65.53776683087	4872	3193
2009	224.070175438596	1425	3193
2009	89.214864487286	3579	3193
2009	89.015890716476	3587	3193
2009	450.352609308885	709	3193
2009	28.043210960829	11386	3193
2009	66.410149750415	4808	3193
2009	190.286054827175	1678	3193
2009	28.737287372873	11111	3193
2009	118.831410494975	2687	3193
2009	67.619652689538	4722	3193
2009	101.915097350781	3133	3193
2009	47.906976744186	6665	3193
2009	61.297753887502	5209	3193
2009	24.303546963008	13138	3193
2009	40.453566451285	7893	3193
2009	201.324085750315	1586	3193
2009	11.775833530385	4229	498
2009	4.892906268422	10178	498
2009	4.134152415739	12046	498
2009	8.459317139459	5887	498
2009	10.221674876847	4872	498
2009	34.947368421052	1425	498
2009	13.914501257334	3579	498
2009	13.883468079174	3587	498
2009	70.239774330042	709	498
2009	4.373792376602	11386	498
2009	10.357737104825	4808	498
2009	29.678188319427	1678	498
2009	4.482044820448	11111	498
2009	18.533680684778	2687	498
2009	10.546378653113	4722	498
2009	15.89530801149	3133	498
2009	7.471867966991	6665	498
2009	9.560376271837	5209	498
2009	3.7905312833	13138	498
2009	6.309388065374	7893	498
2009	31.39974779319	1586	498
2009	34.026956727358	4229	1439
2009	14.138337590882	10178	1439
2009	11.945874149095	12046	1439
2009	24.443689485306	5887	1439
2009	29.536124794745	4872	1439
2009	100.98245614035	1425	1439
2009	40.206761665269	3579	1439
2009	40.117089489824	3587	1439
2009	202.96191819464	709	1439
2009	12.638327770946	11386	1439
2009	29.92928452579	4808	1439
2009	85.756853396901	1678	1439
2009	12.951129511295	11111	1439
2009	53.554149609229	2687	1439
2009	30.474375264718	4722	1439
2009	45.930418129588	3133	1439
2009	21.590397599399	6665	1439
2009	27.625263966212	5209	1439
2009	10.952960876845	13138	1439
2009	18.231344229063	7893	1439
2009	90.731399747793	1586	1439
2009	60.841806573658	4229	2573
2009	25.28001572018	10178	2573
2009	21.359787481321	12046	2573
2009	43.706471887209	5887	2573
2009	52.811986863711	4872	2573
2009	180.561403508771	1425	2573
2009	71.891589829561	3579	2573
2009	71.731251742403	3587	2573
2009	362.905500705218	709	2573
2009	22.597927279114	11386	2573
2009	53.514975041597	4808	2573
2009	153.337306317044	1678	2573
2009	23.157231572315	11111	2573
2009	95.757350204689	2687	2573
2009	54.489623041084	4722	2573
2009	82.125758059368	3133	2573
2009	38.60465116279	6665	2573
2009	49.395277404492	5209	2573
2009	19.584411630385	13138	2573
2009	32.598505004434	7893	2573
2009	162.232030264817	1586	2573
2009	40.955308583589	4229	1732
2009	17.0170956966	10178	1732
2009	14.378216835464	12046	1732
2009	29.420757601494	5887	1732
2009	35.550082101806	4872	1732
2009	121.543859649122	1425	1732
2009	48.393405979323	3579	1732
2009	48.285475327571	3587	1732
2009	244.28772919605	709	1732
2009	15.211663446337	11386	1732
2009	36.023294509151	4808	1732
2009	103.218116805721	1678	1732
2009	15.588155881558	11111	1732
2009	64.458503907703	2687	1732
2009	36.679373146971	4722	1732
2009	55.28247685924	3133	1732
2009	25.986496624156	6665	1732
2009	33.25014398157	5209	1732
2009	13.18313289694	13138	1732
2009	21.943494235398	7893	1732
2009	109.20554854981	1586	1732
2009	35.611255615984	4229	1506
2009	14.796620161131	10178	1506
2009	12.502075377718	12046	1506
2009	25.581790385595	5887	1506
2009	30.911330049261	4872	1506
2009	105.684210526315	1425	1506
2009	42.078792958927	3579	1506
2009	41.984945637022	3587	1506
2009	212.411847672778	709	1506
2009	13.226769717196	11386	1506
2009	31.322795341098	4808	1506
2009	89.749702026221	1678	1506
2009	13.554135541355	11111	1506
2009	56.047636769631	2687	1506
2009	31.893265565438	4722	1506
2009	48.068943504628	3133	1506
2009	22.595648912228	6665	1506
2009	28.911499328086	5209	1506
2009	11.462931953113	13138	1506
2009	19.080197643481	7893	1506
2009	94.955863808322	1586	1506
2009	66.043982028848	4229	2793
2009	27.441540577716	10178	2793
2009	23.186119873817	12046	2793
2009	47.4435196195	5887	2793
2009	57.327586206896	4872	2793
2009	196	1425	2793
2009	78.038558256496	3579	2793
2009	77.864510733203	3587	2793
2009	393.935119887165	709	2793
2009	24.530124714561	11386	2793
2009	58.090682196339	4808	2793
2009	166.448152562574	1678	2793
2009	25.137251372513	11111	2793
2009	103.944919985113	2687	2793
2009	59.148665819567	4722	2793
2009	89.147781678902	3133	2793
2009	41.905476369092	6665	2793
2009	53.618736801689	5209	2793
2009	21.258943522606	13138	2793
2009	35.385784872671	7893	2793
2009	176.103404791929	1586	2793
2009	54.57554977536	4229	2308
2009	22.676360778148	10178	2308
2009	19.159887099452	12046	2308
2009	39.205028027857	5887	2308
2009	47.372742200328	4872	2308
2009	161.964912280701	1425	2308
2009	64.487286951662	3579	2308
2009	64.343462503484	3587	2308
2009	325.528913963328	709	2308
2009	20.270507640962	11386	2308
2009	48.003327787021	4808	2308
2009	137.544696066746	1678	2308
2009	20.772207722077	11111	2308
2009	85.895050241905	2687	2308
2009	48.877594239728	4722	2308
2009	73.667411426747	3133	2308
2009	34.628657164291	6665	2308
2009	44.307928585141	5209	2308
2009	17.567361851118	13138	2308
2009	29.241099708602	7893	2308
2009	145.523329129886	1586	2308
2009	24.568455899739	4229	1039
2009	10.208292395362	10178	1039
2009	8.625269799103	12046	1039
2009	17.649057244776	5887	1039
2009	21.325944170771	4872	1039
2009	72.912280701754	1425	1039
2009	29.030455434478	3579	1039
2009	28.965709506551	3587	1039
2009	146.544428772919	709	1039
2009	9.125241524679	11386	1039
2009	21.609816971713	4808	1039
2009	61.9189511323	1678	1039
2009	9.351093510935	11111	1039
2009	38.667659099367	2687	1039
2009	22.003388394747	4722	1039
2009	33.163102457708	3133	1039
2009	15.588897224306	6665	1039
2009	19.946246880399	5209	1039
2009	7.908357436443	13138	1039
2009	13.163562650449	7893	1039
2009	65.510718789407	1586	1039
2009	60.085126507448	4229	2541
2009	24.965612104539	10178	2541
2009	21.094139133322	12046	2541
2009	43.162901307966	5887	2541
2009	52.155172413793	4872	2541
2009	178.315789473684	1425	2541
2009	70.997485331098	3579	2541
2009	70.839141343741	3587	2541
2009	358.39210155148	709	2541
2009	22.316880379413	11386	2541
2009	52.849417637271	4808	2541
2009	151.430274135876	1678	2541
2009	22.869228692286	11111	2541
2009	94.5664309639	2687	2541
2009	53.811944091486	4722	2541
2009	81.104372805617	3133	2541
2009	38.124531132783	6665	2541
2009	48.780956037627	5209	2541
2009	19.340843355152	13138	2541
2009	32.193082478145	7893	2541
2009	160.214375788146	1586	2541
2009	29.061243792858	4229	1229
2009	12.075063863234	10178	1229
2009	10.202556865349	12046	1229
2009	20.876507559028	5887	1229
2009	25.225779967159	4872	1229
2009	86.245614035087	1425	1229
2009	34.339200894104	3579	1229
2009	34.262614998606	3587	1229
2009	173.342736248236	709	1229
2009	10.793957491656	11386	1229
2009	25.5615640599	4808	1229
2009	73.241954707985	1678	1229
2009	11.061110611106	11111	1229
2009	45.738742091551	2687	1229
2009	26.027107157983	4722	1229
2009	39.227577401851	3133	1229
2009	18.439609902475	6665	1229
2009	23.59377999616	5209	1229
2009	9.354544070634	13138	1229
2009	15.570758900291	7893	1229
2009	77.49054224464	1586	1229
2009	731.094821470796	4229	30918
2009	303.772843387698	10178	30918
2009	256.666113232608	12046	30918
2009	525.191099031764	5887	30918
2009	634.605911330049	4872	30918
2009	2169.684210526315	1425	30918
2009	863.872590108968	3579	30918
2009	861.945915807081	3587	30918
2009	4360.789844851904	709	30918
2009	271.544001405234	11386	30918
2009	643.053244592346	4808	30918
2009	1842.550655542312	1678	30918
2009	278.264782647826	11111	30918
2009	1150.651283959806	2687	30918
2009	654.764930114358	4722	30918
2009	986.849664857963	3133	30918
2009	463.885971492873	6665	30918
2009	593.549625647917	5209	30918
2009	235.332622925863	13138	30918
2009	391.714177118966	7893	30918
2009	1949.432534678436	1586	30918
2009	31.378576495625	4229	1327
